,game1,game2,home_x,away_x,away_win
658,1854,2285,27.0,11.0,1.0
659,1855,3086,-5.0,2.0,1.0
660,1856,3306,16.0,-8.0,0.0
661,1857,3002,-2.0,-28.0,0.0
662,1858,3003,-7.0,-9.0,0.0
663,1860,2749,-2.0,4.0,1.0
664,1861,2149,14.0,8.0,1.0
665,1862,2894,-1.0,-1.0,0.0
666,1865,3295,20.0,7.0,1.0
667,1866,1966,3.0,4.0,1.0
668,1867,2989,3.0,-7.0,0.0
669,1868,3029,13.0,-7.0,0.0
670,1870,3017,17.0,1.0,1.0
671,1871,3019,12.0,9.0,1.0
672,1873,3303,14.0,10.0,1.0
673,1875,2766,-4.0,-1.0,0.0
674,1876,2931,-5.0,-2.0,0.0
675,1877,2377,-2.0,-30.0,0.0
676,1879,3307,-22.0,-18.0,0.0
677,1883,3026,13.0,4.0,1.0
678,1884,3007,-12.0,2.0,1.0
679,1885,2183,12.0,-26.0,0.0
680,1886,3236,-6.0,-3.0,0.0
681,1887,2640,-6.0,4.0,1.0
682,1889,3386,5.0,-16.0,0.0
683,1890,2365,3.0,-9.0,0.0
684,1892,3089,-2.0,-9.0,0.0
685,1893,2701,12.0,-6.0,0.0
686,1333,1894,-17.0,-7.0,0.0
687,1895,3036,14.0,9.0,1.0
688,1897,2990,-8.0,-1.0,0.0
689,1898,3104,6.0,-8.0,0.0
690,1899,3011,7.0,-9.0,0.0
691,1902,3041,7.0,11.0,1.0
692,1903,3314,1.0,-10.0,0.0
693,1906,3056,4.0,-4.0,0.0
694,1907,2768,2.0,-7.0,0.0
695,1912,3139,3.0,5.0,1.0
696,1914,3158,2.0,25.0,1.0
697,1915,2073,-7.0,8.0,1.0
698,1916,3281,11.0,-3.0,0.0
699,1917,3094,20.0,-9.0,0.0
700,1918,2494,19.0,9.0,1.0
701,1920,3177,-1.0,-20.0,0.0
702,1921,3195,11.0,-4.0,0.0
703,1922,3106,-1.0,-18.0,0.0
704,1923,3192,13.0,21.0,1.0
705,1924,3274,8.0,2.0,1.0
706,1926,3231,18.0,-8.0,0.0
707,1928,2806,5.0,-4.0,0.0
708,1929,3071,11.0,-6.0,0.0
709,1930,3169,-3.0,2.0,1.0
710,1931,3202,18.0,5.0,1.0
711,1932,3367,2.0,-2.0,0.0
712,1933,3207,18.0,2.0,1.0
713,1934,3253,16.0,-15.0,0.0
714,1935,3074,18.0,4.0,1.0
715,1936,2783,18.0,-3.0,0.0
716,1938,3722,5.0,7.0,1.0
717,1939,3078,-8.0,-23.0,0.0
718,1940,2805,-7.0,-28.0,0.0
719,1944,3241,-4.0,-18.0,0.0
720,1945,3246,-8.0,-4.0,0.0
721,1946,2411,12.0,-8.0,0.0
722,1948,2615,13.0,-21.0,0.0
723,1950,3255,3.0,-8.0,0.0
724,1951,3058,1.0,-11.0,0.0
725,1952,3263,8.0,6.0,1.0
726,1955,3270,-1.0,-1.0,0.0
727,1956,2881,12.0,11.0,1.0
728,1958,3164,20.0,12.0,1.0
729,1959,3370,-7.0,-7.0,0.0
730,1960,3409,13.0,-12.0,0.0
731,1961,2723,-11.0,-9.0,0.0
732,1965,2930,10.0,-8.0,0.0
733,1967,3243,13.0,-15.0,0.0
734,1968,3131,4.0,-22.0,0.0
735,1969,3167,10.0,-4.0,0.0
736,1970,3110,21.0,13.0,1.0
737,1971,3379,-2.0,-11.0,0.0
738,1972,3228,19.0,-20.0,0.0
739,1974,2923,-26.0,-38.0,0.0
740,1975,2924,-19.0,-1.0,0.0
741,1976,3237,-4.0,7.0,1.0
742,1978,3119,-15.0,-24.0,0.0
743,1979,3120,11.0,2.0,1.0
744,1980,3282,10.0,-4.0,0.0
745,1983,3222,12.0,2.0,1.0
746,1984,3153,-2.0,8.0,1.0
747,1985,3163,9.0,-1.0,0.0
748,1986,3162,4.0,-15.0,0.0
749,1987,3235,-1.0,-7.0,0.0
750,1988,3239,10.0,9.0,1.0
751,1989,2964,-13.0,6.0,1.0
752,1990,3009,12.0,-1.0,0.0
753,1991,3109,-4.0,1.0,1.0
754,1992,2810,-5.0,-6.0,0.0
755,1993,2516,9.0,-8.0,0.0
756,1994,2966,-4.0,-17.0,0.0
757,1995,2903,9.0,-11.0,0.0
758,1996,3406,20.0,-8.0,0.0
759,1997,2276,-1.0,1.0,1.0
760,1998,3090,-15.0,-8.0,0.0
761,1999,3140,11.0,5.0,1.0
762,2001,3141,-22.0,-13.0,0.0
763,2003,3452,34.0,-4.0,0.0
764,2005,2692,-1.0,-8.0,0.0
765,2006,2825,9.0,-5.0,0.0
766,2007,2995,-13.0,-10.0,0.0
767,2008,2821,1.0,-8.0,0.0
768,2009,3349,-1.0,1.0,1.0
769,2010,2350,12.0,17.0,1.0
770,2011,3217,8.0,-5.0,0.0
771,2012,3216,25.0,-8.0,0.0
772,2014,2614,-2.0,6.0,1.0
773,2015,3160,-2.0,-4.0,0.0
774,2017,3125,-19.0,3.0,1.0
775,2018,3126,-1.0,11.0,1.0
776,2021,3338,-9.0,-19.0,0.0
777,2022,3098,-1.0,-1.0,0.0
778,2023,3292,-1.0,6.0,1.0
779,2024,2886,14.0,16.0,1.0
780,2025,3371,5.0,16.0,1.0
781,2027,3170,-2.0,-8.0,0.0
782,2028,3536,-1.0,1.0,1.0
783,2029,3220,10.0,-7.0,0.0
784,2030,2486,2.0,-8.0,0.0
785,2032,3214,6.0,-12.0,0.0
786,2036,3010,10.0,-3.0,0.0
787,2037,2497,1.0,4.0,1.0
788,2038,3348,2.0,-5.0,0.0
789,2039,3233,-4.0,10.0,1.0
790,2040,3343,-17.0,-17.0,0.0
791,2041,3182,-13.0,-14.0,0.0
792,2043,3337,9.0,-15.0,0.0
793,2044,3191,-9.0,-17.0,0.0
794,2045,3346,-30.0,-28.0,0.0
795,2046,3108,4.0,2.0,1.0
796,2047,3159,1.0,-18.0,0.0
797,2048,3193,13.0,1.0,1.0
798,2049,3157,3.0,-4.0,0.0
799,2050,3196,17.0,6.0,1.0
800,2051,3448,10.0,-13.0,0.0
801,2052,3275,-4.0,-6.0,0.0
802,2053,3095,40.0,-1.0,0.0
803,2054,3199,-6.0,-15.0,0.0
804,2056,3064,-4.0,-16.0,0.0
805,2057,3200,-2.0,-19.0,0.0
806,2058,3230,10.0,-19.0,0.0
807,2060,3116,8.0,-8.0,0.0
808,2063,3206,-15.0,-15.0,0.0
809,2064,3351,18.0,5.0,1.0
810,2066,3209,-22.0,-7.0,0.0
811,2067,2509,2.0,10.0,1.0
812,2068,2453,7.0,28.0,1.0
813,2070,2368,-4.0,-11.0,0.0
814,2071,3118,18.0,19.0,1.0
815,2072,2369,-10.0,-9.0,0.0
816,2074,3166,4.0,-11.0,0.0
817,2075,3364,-1.0,10.0,1.0
818,2077,3150,-8.0,-1.0,0.0
819,2078,2707,2.0,-6.0,0.0
820,2079,3219,-17.0,-13.0,0.0
821,2080,2653,-16.0,-1.0,0.0
822,2081,2678,9.0,-2.0,0.0
823,2082,3023,-19.0,-10.0,0.0
824,2083,3242,2.0,-2.0,0.0
825,2084,3213,8.0,-19.0,0.0
826,2085,3152,13.0,11.0,1.0
827,2087,3146,6.0,-17.0,0.0
828,2088,3111,1.0,-4.0,0.0
829,2089,3121,-5.0,26.0,1.0
830,2090,3124,-4.0,-18.0,0.0
831,2091,3232,19.0,6.0,1.0
832,2094,3030,-2.0,-1.0,0.0
833,2095,3515,-6.0,-10.0,0.0
834,2096,3359,-4.0,-1.0,0.0
835,2097,2343,7.0,-19.0,0.0
836,2098,3132,-2.0,-4.0,0.0
837,2099,3519,-12.0,-4.0,0.0
838,2100,2863,5.0,-6.0,0.0
839,2101,2729,14.0,-12.0,0.0
840,2102,3248,-13.0,-4.0,0.0
841,2103,2334,5.0,-3.0,0.0
842,2104,2753,1.0,-8.0,0.0
843,2105,3712,-1.0,12.0,1.0
844,2106,2402,-24.0,-19.0,0.0
845,2107,3187,4.0,-2.0,0.0
846,2108,3128,5.0,-5.0,0.0
847,2109,3334,-5.0,-8.0,0.0
848,2110,3360,8.0,2.0,1.0
849,2111,3362,1.0,5.0,1.0
850,2112,3256,-8.0,-9.0,0.0
851,2113,2744,6.0,-8.0,0.0
852,2115,2814,4.0,-14.0,0.0
853,2117,3500,1.0,-5.0,0.0
854,2118,3033,29.0,6.0,1.0
855,2119,2290,28.0,17.0,1.0
856,2120,3097,12.0,-5.0,0.0
857,2121,3535,-14.0,-23.0,0.0
858,2122,3260,6.0,23.0,1.0
859,2124,3261,2.0,14.0,1.0
860,2126,3368,2.0,-3.0,0.0
861,2127,2421,6.0,3.0,1.0
862,2128,3184,3.0,-3.0,0.0
863,2129,3267,-17.0,-13.0,0.0
864,2130,3151,13.0,-13.0,0.0
865,2131,2405,4.0,-17.0,0.0
866,2134,2756,13.0,-1.0,0.0
867,2135,3376,10.0,1.0,1.0
868,2136,3734,-4.0,-5.0,0.0
869,2137,3112,11.0,16.0,1.0
870,2140,3383,16.0,-25.0,0.0
871,2141,3361,2.0,4.0,1.0
872,2143,2714,-10.0,-1.0,0.0
873,2144,3284,-13.0,-18.0,0.0
874,2145,3040,2.0,-28.0,0.0
875,2147,2819,6.0,-8.0,0.0
876,2153,3101,9.0,-21.0,0.0
877,2154,3294,-3.0,-17.0,0.0
878,2156,3301,7.0,-19.0,0.0
879,2157,2915,22.0,9.0,1.0
880,2158,3474,-9.0,-16.0,0.0
881,2159,3302,-5.0,-9.0,0.0
882,2162,2795,20.0,13.0,1.0
883,2163,3283,14.0,-2.0,0.0
884,2164,2736,4.0,-6.0,0.0
885,2165,3308,-12.0,-3.0,0.0
886,2166,2326,2.0,-9.0,0.0
887,2171,3398,-6.0,-8.0,0.0
888,2172,2671,32.0,1.0,1.0
889,2173,3313,-14.0,-16.0,0.0
890,2175,3136,-6.0,-21.0,0.0
891,2176,2383,16.0,-9.0,0.0
892,2177,3421,2.0,-27.0,0.0
893,2178,2747,-16.0,-22.0,0.0
894,2179,2500,3.0,-23.0,0.0
895,2182,3037,9.0,1.0,1.0
896,2185,3305,5.0,-3.0,0.0
897,2186,2734,-20.0,5.0,1.0
898,2188,3311,14.0,-11.0,0.0
899,2189,3286,-6.0,-17.0,0.0
900,2190,2495,2.0,6.0,1.0
901,2194,3227,14.0,5.0,1.0
902,2195,3357,-2.0,-8.0,0.0
903,2196,3079,-19.0,-30.0,0.0
904,2197,3522,-7.0,-4.0,0.0
905,2199,3511,7.0,-23.0,0.0
906,2201,3441,7.0,12.0,1.0
907,2202,3411,-7.0,-35.0,0.0
908,2204,3446,-6.0,-26.0,0.0
909,2207,2645,5.0,-10.0,0.0
910,2208,3225,2.0,-34.0,0.0
911,2209,3521,5.0,-5.0,0.0
912,2212,3323,-9.0,-2.0,0.0
913,2213,3135,-11.0,1.0,1.0
914,2214,3459,15.0,6.0,1.0
915,2216,3344,-4.0,-16.0,0.0
916,2217,3468,-10.0,-16.0,0.0
917,2218,3122,11.0,-17.0,0.0
918,2219,3065,-18.0,-11.0,0.0
919,2220,3340,3.0,-12.0,0.0
920,2222,3556,13.0,5.0,1.0
921,2223,3297,11.0,-13.0,0.0
922,2224,3354,23.0,7.0,1.0
923,2225,3073,1.0,4.0,1.0
924,2226,3339,19.0,-11.0,0.0
925,2229,3470,20.0,-43.0,0.0
926,2230,2563,1.0,2.0,1.0
927,2232,2748,12.0,-1.0,0.0
928,2234,3550,7.0,-3.0,0.0
929,2235,2522,18.0,-11.0,0.0
930,2237,3525,-17.0,-19.0,0.0
931,2238,3530,-1.0,8.0,1.0
932,2239,3528,-1.0,-1.0,0.0
933,2241,3529,-12.0,-17.0,0.0
934,2242,3257,-1.0,-23.0,0.0
935,2245,3266,-2.0,-4.0,0.0
936,2251,3407,13.0,-2.0,0.0
937,2252,3540,4.0,-8.0,0.0
938,2254,3508,6.0,-14.0,0.0
939,2256,2822,-15.0,-2.0,0.0
940,2261,2621,-9.0,-9.0,0.0
941,2263,2763,17.0,-22.0,0.0
942,2264,3552,-13.0,-20.0,0.0
943,2265,3482,10.0,-6.0,0.0
944,2266,3201,14.0,12.0,1.0
945,2267,3205,7.0,33.0,1.0
946,2268,3211,9.0,18.0,1.0
947,2269,3489,-24.0,-21.0,0.0
948,2270,3490,-9.0,-19.0,0.0
949,2271,3099,-1.0,27.0,1.0
950,2273,2750,1.0,-28.0,0.0
951,2274,2526,2.0,-24.0,0.0
952,2275,3503,14.0,1.0,1.0
953,2277,3507,-7.0,-7.0,0.0
954,2278,2646,-6.0,1.0,1.0
955,2284,2959,-21.0,-37.0,0.0
956,2287,2968,-10.0,-10.0,0.0
957,2288,2677,21.0,1.0,1.0
958,2294,3328,-5.0,6.0,1.0
959,2295,3265,1.0,10.0,1.0
960,2296,2703,-5.0,-16.0,0.0
961,2298,3147,1.0,-15.0,0.0
962,2300,3271,10.0,-3.0,0.0
963,2301,3168,3.0,-3.0,0.0
964,2303,3469,-2.0,-3.0,0.0
965,2308,3403,1.0,2.0,1.0
966,2309,3541,-12.0,-20.0,0.0
967,2311,3473,2.0,-1.0,0.0
968,2312,3004,17.0,3.0,1.0
969,2313,3384,2.0,-9.0,0.0
970,2315,3413,3.0,2.0,1.0
971,2319,3392,13.0,-17.0,0.0
972,2320,3171,-13.0,-9.0,0.0
973,2322,2603,-10.0,-11.0,0.0
974,2325,3451,-31.0,-18.0,0.0
975,2327,3148,5.0,2.0,1.0
976,2328,3156,23.0,-14.0,0.0
977,2335,3013,10.0,19.0,1.0
978,2342,3523,12.0,-15.0,0.0
979,2346,3048,-12.0,-5.0,0.0
980,2349,3299,8.0,2.0,1.0
981,2351,3423,26.0,-3.0,0.0
982,2352,3380,23.0,11.0,1.0
983,2355,3381,-9.0,-5.0,0.0
984,2356,3347,4.0,-1.0,0.0
985,2357,2659,-1.0,2.0,1.0
986,2358,3382,-11.0,-5.0,0.0
987,2363,3385,-10.0,-7.0,0.0
988,2367,3069,-18.0,-24.0,0.0
989,2372,3387,-13.0,-20.0,0.0
990,2373,3355,-14.0,-14.0,0.0
991,2376,3342,8.0,-9.0,0.0
992,2378,3491,3.0,-16.0,0.0
993,2382,3497,13.0,11.0,1.0
994,2384,2656,-1.0,-11.0,0.0
995,2388,3358,-2.0,-5.0,0.0
996,2390,3393,-10.0,-5.0,0.0
997,2391,2849,4.0,11.0,1.0
998,2392,2663,-2.0,-12.0,0.0
999,2395,2667,27.0,5.0,1.0
1000,2398,2872,-6.0,3.0,1.0
1001,2400,3442,-14.0,3.0,1.0
1002,2403,2869,-10.0,19.0,1.0
1003,2407,3138,20.0,5.0,1.0
1004,2409,3532,1.0,4.0,1.0
1005,2410,3512,18.0,-6.0,0.0
1006,2413,2593,21.0,16.0,1.0
1007,2414,3035,-16.0,-13.0,0.0
1008,2416,3390,19.0,-6.0,0.0
1009,2420,3438,3.0,4.0,1.0
1010,2422,3502,15.0,-9.0,0.0
1011,2423,3173,35.0,-1.0,0.0
1012,2424,3496,27.0,-2.0,0.0
1013,2425,2754,-7.0,-18.0,0.0
1014,2426,2578,-16.0,-24.0,0.0
1015,2427,3369,-8.0,-11.0,0.0
1016,2434,3053,15.0,2.0,1.0
1017,2439,3189,1.0,-14.0,0.0
1018,2440,3586,-11.0,-5.0,0.0
1019,2443,3569,19.0,1.0,1.0
1020,2448,2888,1.0,-19.0,0.0
1021,2455,3571,20.0,-4.0,0.0
1022,2458,2737,11.0,4.0,1.0
1023,2464,3127,30.0,-9.0,0.0
1024,2466,3245,1.0,18.0,1.0
1025,2468,3524,-5.0,-15.0,0.0
1026,2472,3401,14.0,25.0,1.0
1027,2474,3724,-2.0,2.0,1.0
1028,2477,3186,7.0,-1.0,0.0
1029,2480,2727,10.0,-3.0,0.0
1030,2502,3180,10.0,-5.0,0.0
1031,2506,3475,12.0,9.0,1.0
1032,2510,3278,-2.0,-3.0,0.0
1033,2512,3476,-7.0,15.0,1.0
1034,2519,3504,9.0,3.0,1.0
1035,2527,3185,2.0,-17.0,0.0
1036,2528,3405,27.0,12.0,1.0
1037,2538,2895,-3.0,-6.0,0.0
1038,2539,3472,2.0,-7.0,0.0
1039,2540,3322,2.0,-49.0,0.0
1040,2546,3114,8.0,1.0,1.0
1041,2557,3356,-2.0,-5.0,0.0
1042,2564,3175,3.0,-6.0,0.0
1043,2565,3397,-10.0,-12.0,0.0
1044,2575,3144,7.0,1.0,1.0
1045,2580,3711,-6.0,-33.0,0.0
1046,2582,3732,4.0,-1.0,0.0
1047,2588,3710,20.0,-5.0,0.0
1048,2589,3659,1.0,2.0,1.0
1049,2590,3649,-8.0,2.0,1.0
1050,2591,3664,-2.0,-4.0,0.0
1051,2600,2832,3.0,-2.0,0.0
1052,2617,3188,17.0,19.0,1.0
1053,2626,3636,6.0,-5.0,0.0
1054,2657,3391,12.0,11.0,1.0
1055,2662,3697,1.0,3.0,1.0
1056,2664,3682,5.0,-14.0,0.0
1057,2669,3273,16.0,-8.0,0.0
1058,2672,3333,4.0,4.0,1.0
1059,2681,3533,-12.0,-1.0,0.0
1060,2688,3336,7.0,17.0,1.0
1061,2690,3537,-1.0,-10.0,0.0
1062,2695,3450,13.0,-9.0,0.0
1063,2717,3054,-17.0,-9.0,0.0
1064,2718,3289,16.0,-5.0,0.0
1065,2722,3327,19.0,-1.0,0.0
1066,2725,3293,22.0,20.0,1.0
1067,2738,3720,-17.0,-4.0,0.0
1068,2759,3290,3.0,16.0,1.0
1069,2774,3402,2.0,-26.0,0.0
1070,2794,3070,18.0,9.0,1.0
1071,2853,3517,11.0,1.0,1.0
1072,2860,3404,4.0,1.0,1.0
1073,2862,3318,-11.0,-11.0,0.0
1074,2864,3113,2.0,-16.0,0.0
1075,2866,3453,4.0,17.0,1.0
1076,2867,3465,21.0,-13.0,0.0
1077,2871,3509,-7.0,-12.0,0.0
1078,2874,3513,2.0,-4.0,0.0
1079,2900,3417,21.0,4.0,1.0
1080,2913,3416,-3.0,4.0,1.0
1081,2916,3378,-2.0,-4.0,0.0
1082,2928,3176,6.0,-13.0,0.0
1083,2944,3309,10.0,23.0,1.0
1084,2952,3432,-20.0,-2.0,0.0
1085,1943,2954,-3.0,-38.0,0.0
1086,2962,3247,1.0,2.0,1.0
1087,2970,3258,-7.0,6.0,1.0
1088,2982,3363,-10.0,-2.0,0.0
1089,2986,3262,19.0,12.0,1.0
1090,2996,3431,2.0,-6.0,0.0
1091,3044,3161,7.0,-1.0,0.0
1092,3129,3312,-16.0,-19.0,0.0
1093,3178,3418,-12.0,-34.0,0.0
1094,2164,3429,4.0,-3.0,0.0
1095,2599,3444,3.0,2.0,1.0
1096,1201,3449,18.0,2.0,1.0
1097,3455,3716,17.0,-4.0,0.0
1098,1410,3462,-16.0,-48.0,0.0
1099,3196,3467,-6.0,-10.0,0.0
1100,1890,3481,3.0,-13.0,0.0
1101,1978,3487,-15.0,-4.0,0.0
1102,3389,3492,26.0,29.0,1.0
1103,2471,3493,4.0,-2.0,0.0
1104,1246,3498,-12.0,-6.0,0.0
1105,1966,3544,-4.0,2.0,1.0
1106,3210,3554,17.0,-1.0,0.0
1107,1848,3558,3.0,-3.0,0.0
1108,1676,3563,-7.0,3.0,1.0
1109,2271,3565,-1.0,1.0,1.0
1110,1092,3567,-9.0,-34.0,0.0
1111,2627,3568,7.0,-5.0,0.0
1112,2541,3570,22.0,4.0,1.0
1113,1974,3572,-26.0,-28.0,0.0
1114,3118,3574,-19.0,-11.0,0.0
1115,1161,3577,-18.0,-22.0,0.0
1116,3245,3578,-18.0,-9.0,0.0
1117,1846,3580,9.0,-1.0,0.0
1118,1555,3581,-1.0,2.0,1.0
1119,2651,3582,16.0,-13.0,0.0
1120,2320,3583,-13.0,8.0,1.0
1121,1090,3584,-4.0,-7.0,0.0
1122,1971,3590,-2.0,5.0,1.0
1123,2539,3591,2.0,-24.0,0.0
1124,2358,3592,-11.0,-5.0,0.0
1125,2512,3596,-7.0,-18.0,0.0
1126,2326,3598,9.0,-6.0,0.0
1127,1528,3599,-20.0,-4.0,0.0
1128,2388,3601,-2.0,-25.0,0.0
1129,3406,3603,8.0,-5.0,0.0
1130,2120,3604,12.0,8.0,1.0
1131,3404,3606,-1.0,-2.0,0.0
1132,2426,3607,-16.0,-3.0,0.0
1133,2782,3609,-5.0,-18.0,0.0
1134,2613,3612,-8.0,-1.0,0.0
1135,2363,3615,-10.0,-2.0,0.0
1136,3571,3618,4.0,-18.0,0.0
1137,1983,3619,12.0,12.0,1.0
1138,3391,3620,-11.0,-1.0,0.0
1139,1829,3628,-13.0,-8.0,0.0
1140,1285,3630,-11.0,-9.0,0.0
1141,2987,3631,6.0,-5.0,0.0
1142,2297,3632,-16.0,-27.0,0.0
1143,2375,3633,2.0,-11.0,0.0
1144,2060,3647,8.0,-1.0,0.0
1145,1889,3648,5.0,-13.0,0.0
1146,3214,3653,12.0,3.0,1.0
1147,2389,3658,-10.0,-3.0,0.0
1148,1235,3662,11.0,-2.0,0.0
1149,2854,3663,13.0,6.0,1.0
1150,2237,3665,-17.0,-28.0,0.0
1151,2681,3675,-12.0,2.0,1.0
1152,2427,3676,-8.0,-7.0,0.0
1153,2501,3678,4.0,-21.0,0.0
1154,3144,3684,-1.0,7.0,1.0
1155,2989,3687,7.0,-7.0,0.0
1156,3486,3690,7.0,7.0,1.0
1157,2939,3691,24.0,6.0,1.0
1158,2444,3696,4.0,-5.0,0.0
1159,2852,3699,-8.0,-25.0,0.0
1160,2673,3702,-2.0,-15.0,0.0
1161,3302,3715,9.0,6.0,1.0
1162,2568,3727,10.0,8.0,1.0
1163,1759,3733,4.0,11.0,1.0
1164,3739,4362,-10.0,-1.0,0.0
1165,3760,4458,27.0,22.0,1.0
1166,3767,6024,5.0,12.0,1.0
1167,3768,5208,2.0,-23.0,0.0
1168,3787,6083,14.0,8.0,1.0
1169,3790,4833,-3.0,5.0,1.0
1170,3809,5377,12.0,-4.0,0.0
1171,3810,5135,7.0,11.0,1.0
1172,3824,4457,-18.0,-17.0,0.0
1173,3833,4004,-10.0,20.0,1.0
1174,3852,6012,-2.0,-10.0,0.0
1175,3853,4914,-9.0,2.0,1.0
1176,3858,4025,-5.0,-5.0,0.0
1177,3861,6666,-1.0,1.0,1.0
1178,3863,4962,6.0,-12.0,0.0
1179,3877,6288,4.0,32.0,1.0
1180,3886,5081,12.0,11.0,1.0
1181,3905,4464,-7.0,-32.0,0.0
1182,3908,4856,-3.0,-5.0,0.0
1183,3927,4542,2.0,5.0,1.0
1184,3935,4524,-13.0,-3.0,0.0
1185,3960,6244,18.0,17.0,1.0
1186,3961,5976,3.0,-14.0,0.0
1187,3963,6063,5.0,-8.0,0.0
1188,4006,5114,-6.0,-20.0,0.0
1189,4007,7120,-14.0,-7.0,0.0
1190,4010,4872,-3.0,-19.0,0.0
1191,4016,5082,8.0,-4.0,0.0
1192,4019,6915,-22.0,-8.0,0.0
1193,4050,4337,21.0,7.0,1.0
1194,4055,5154,1.0,12.0,1.0
1195,4056,4320,2.0,12.0,1.0
1196,4057,4357,9.0,1.0,1.0
1197,4069,5934,-1.0,-15.0,0.0
1198,4078,6180,1.0,-10.0,0.0
1199,4080,4578,13.0,-2.0,0.0
1200,4093,6598,5.0,-9.0,0.0
1201,4100,4281,9.0,-4.0,0.0
1202,4113,5347,14.0,-1.0,0.0
1203,4116,6218,4.0,-3.0,0.0
1204,4118,4405,8.0,-11.0,0.0
1205,4119,5978,5.0,16.0,1.0
1206,4124,5070,4.0,-2.0,0.0
1207,4125,5102,11.0,-1.0,0.0
1208,4128,6511,4.0,-3.0,0.0
1209,4160,7129,2.0,4.0,1.0
1210,4162,4533,11.0,1.0,1.0
1211,4165,6183,-1.0,13.0,1.0
1212,4171,6386,8.0,1.0,1.0
1213,4172,5774,7.0,-1.0,0.0
1214,4180,6318,8.0,12.0,1.0
1215,4182,5415,-14.0,-12.0,0.0
1216,4190,6136,43.0,-4.0,0.0
1217,4206,5225,3.0,-9.0,0.0
1218,4217,5290,22.0,2.0,1.0
1219,4245,5729,23.0,13.0,1.0
1220,4249,5964,5.0,4.0,1.0
1221,4252,4461,26.0,2.0,1.0
1222,4260,7203,-11.0,-2.0,0.0
1223,4269,5156,2.0,-1.0,0.0
1224,4270,4905,-4.0,-18.0,0.0
1225,4280,4635,18.0,-3.0,0.0
1226,4296,5958,27.0,-8.0,0.0
1227,4309,6282,3.0,5.0,1.0
1228,4330,5404,-3.0,2.0,1.0
1229,4339,6333,6.0,-3.0,0.0
1230,4340,4761,4.0,-9.0,0.0
1231,4341,6241,-1.0,-18.0,0.0
1232,4348,6967,-15.0,-25.0,0.0
1233,4349,6786,5.0,-12.0,0.0
1234,4350,4987,3.0,2.0,1.0
1235,4382,5068,-7.0,-12.0,0.0
1236,4384,5069,10.0,-30.0,0.0
1237,4386,5930,25.0,20.0,1.0
1238,4394,7117,21.0,-2.0,0.0
1239,4398,4988,11.0,-1.0,0.0
1240,4428,5974,12.0,-7.0,0.0
1241,4429,5376,-2.0,-22.0,0.0
1242,4435,6237,7.0,6.0,1.0
1243,4442,5675,-2.0,2.0,1.0
1244,4445,5027,-1.0,-9.0,0.0
1245,4462,5107,8.0,4.0,1.0
1246,4472,5641,17.0,-12.0,0.0
1247,4489,5938,-17.0,-22.0,0.0
1248,4517,6025,-7.0,8.0,1.0
1249,4518,6471,29.0,16.0,1.0
1250,4520,6806,2.0,-31.0,0.0
1251,4525,5587,13.0,1.0,1.0
1252,4530,4938,16.0,16.0,1.0
1253,4538,5646,-2.0,-20.0,0.0
1254,4557,7326,19.0,-1.0,0.0
1255,4560,5963,14.0,14.0,1.0
1256,4571,5408,6.0,1.0,1.0
1257,4579,5133,-3.0,-15.0,0.0
1258,4590,6117,12.0,-16.0,0.0
1259,4595,6254,4.0,-6.0,0.0
1260,4612,5595,-12.0,-1.0,0.0
1261,4628,6182,-4.0,-9.0,0.0
1262,4658,7511,-4.0,6.0,1.0
1263,4664,6316,-3.0,-19.0,0.0
1264,4670,5084,-14.0,-4.0,0.0
1265,4679,4875,10.0,-9.0,0.0
1266,4759,6841,20.0,5.0,1.0
1267,4775,5710,-15.0,-17.0,0.0
1268,4777,5416,-1.0,-2.0,0.0
1269,4782,5079,19.0,8.0,1.0
1270,4813,6336,-3.0,-13.0,0.0
1271,4843,5642,-23.0,-27.0,0.0
1272,4878,5221,7.0,-31.0,0.0
1273,4886,5483,18.0,-6.0,0.0
1274,4892,6086,-9.0,-18.0,0.0
1275,4893,6927,15.0,-1.0,0.0
1276,4894,7243,11.0,1.0,1.0
1277,4896,7486,2.0,6.0,1.0
1278,4897,6601,-11.0,-20.0,0.0
1279,4898,7174,7.0,2.0,1.0
1280,4901,6115,-2.0,-8.0,0.0
1281,4902,6033,1.0,9.0,1.0
1282,4904,7491,19.0,9.0,1.0
1283,4908,7313,4.0,-2.0,0.0
1284,4910,6120,12.0,-16.0,0.0
1285,4911,7281,8.0,12.0,1.0
1286,4912,7496,-9.0,-28.0,0.0
1287,4916,6764,13.0,-1.0,0.0
1288,4917,6047,-7.0,-2.0,0.0
1289,4918,7296,-5.0,-19.0,0.0
1290,4919,7497,11.0,-10.0,0.0
1291,4920,7298,-2.0,-16.0,0.0
1292,4921,6167,-9.0,-15.0,0.0
1293,4922,7264,4.0,-31.0,0.0
1294,4924,7492,3.0,-13.0,0.0
1295,4926,6035,1.0,-6.0,0.0
1296,4928,6081,19.0,6.0,1.0
1297,4929,6175,-5.0,-10.0,0.0
1298,4930,6788,7.0,-18.0,0.0
1299,4931,6242,-5.0,-24.0,0.0
1300,4932,6259,6.0,-8.0,0.0
1301,4933,7513,17.0,-3.0,0.0
1302,4934,5979,16.0,25.0,1.0
1303,4935,6186,2.0,21.0,1.0
1304,4936,6188,-2.0,-26.0,0.0
1305,4937,6189,14.0,4.0,1.0
1306,4939,6212,5.0,-16.0,0.0
