,game1,game2
57902,104968,106603
57903,105172,106604
57904,105195,106605
57905,105378,106606
57906,106607,107494
57907,106610,107894
57908,105236,106611
57909,105301,106612
57910,105174,106614
57911,105204,106616
57912,105309,106617
57913,104355,106618
57914,105957,106619
57915,106620,107288
57916,105175,106621
57917,104371,106623
57918,105314,106624
57919,104985,106625
57920,105471,106626
57921,104988,106629
57922,105176,106630
57923,104016,106631
57924,105332,106633
57925,106634,107326
57926,104991,106635
57927,105169,106636
57928,104359,106637
57929,105507,106638
57930,105196,106640
57931,105328,106641
57932,105184,106642
57933,105089,106645
57934,104764,106646
57935,105242,106647
57936,105331,106649
57937,105255,106650
57938,106652,106911
57939,104880,106653
57940,106146,106654
57941,106655,107318
57942,105996,106656
57943,104046,106657
57944,106082,106658
57945,105456,106660
57946,105180,106661
57947,105002,106662
57948,105356,106663
57949,105370,106664
57950,105357,106665
57951,105784,106666
57952,105399,106667
57953,106668,107183
57954,106669,107665
57955,106672,107760
57956,105371,106675
57957,105337,106676
57958,105056,106677
57959,105144,106678
57960,105339,106680
57961,106681,107637
57962,105807,106683
57963,105994,106686
57964,105057,106687
57965,105021,106688
57966,105229,106689
57967,103849,106690
57968,105228,106691
57969,105823,106692
57970,105831,106694
57971,105071,106695
57972,105889,106699
57973,105801,106701
57974,106703,107841
57975,105990,106705
57976,106709,107568
57977,105434,106710
57978,105305,106711
57979,104853,106712
57980,105431,106713
57981,105836,106714
57982,105400,106716
57983,105853,106717
57984,105210,106719
57985,105792,106720
57986,106483,106721
57987,105423,106722
57988,105220,106724
57989,106201,106725
57990,106726,107793
57991,106727,107392
57992,105109,106728
57993,105415,106729
57994,106730,107845
57995,104818,106731
57996,105101,106732
57997,106033,106733
57998,106066,106735
57999,105432,106736
58000,106737,106958
58001,105744,106738
58002,105414,106739
58003,105391,106741
58004,106742,107480
58005,105275,106743
58006,106745,107936
58007,104831,106746
58008,105928,106747
58009,105092,106748
58010,106086,106752
58011,105445,106754
58012,105306,106755
58013,105556,106756
58014,105104,106757
58015,105959,106758
58016,105128,106759
58017,105296,106762
58018,106764,107417
58019,105453,106765
58020,105130,106768
58021,105739,106769
58022,105643,106770
58023,105522,106771
58024,104376,106772
58025,105888,106774
58026,106441,106775
58027,105659,106776
58028,105881,106777
58029,106036,106778
58030,105547,106779
58031,105212,106780
58032,104277,106781
58033,105890,106782
58034,106121,106783
58035,105287,106784
58036,105535,106786
58037,105476,106787
58038,105358,106788
58039,105804,106789
58040,105797,106790
58041,105613,106791
58042,106164,106792
58043,105263,106793
58044,105546,106794
58045,105268,106795
58046,105631,106796
58047,105587,106798
58048,106799,107774
58049,106023,106800
58050,104537,106801
58051,105264,106802
58052,105373,106803
58053,105602,106804
58054,105603,106805
58055,106277,106806
58056,105491,106807
58057,105289,106808
58058,105292,106809
58059,105622,106810
58060,105939,106811
58061,105347,106812
58062,104445,106813
58063,105843,106815
58064,106816,107785
58065,105633,106817
58066,104126,106818
58067,105637,106819
58068,104274,106820
58069,105069,106821
58070,106822,107615
58071,105654,106824
58072,105655,106825
58073,105354,106826
58074,105658,106827
58075,105532,106828
58076,106829,107518
58077,106830,107533
58078,106831,107640
58079,106832,107571
58080,105574,106834
58081,106836,107576
58082,105519,106837
58083,105521,106838
58084,105503,106839
58085,104804,106840
58086,105568,106841
58087,106842,107504
58088,105447,106843
58089,105685,106844
58090,105529,106845
58091,105646,106846
58092,106847,107378
58093,106848,107495
58094,105560,106849
58095,105385,106850
58096,105626,106851
58097,106853,107379
58098,105791,106854
58099,106192,106855
58100,105873,106856
58101,105510,106857
58102,105323,106858
58103,106859,107491
58104,105663,106860
58105,105528,106861
58106,106862,107489
58107,105403,106863
58108,105501,106864
58109,105404,106865
58110,105736,106866
58111,105595,106868
58112,104854,106869
58113,105468,106870
58114,106267,106871
58115,105756,106872
58116,106058,106873
58117,103940,106874
58118,105557,106875
58119,105232,106876
58120,105110,106877
58121,106879,107467
58122,105151,106880
58123,106881,107539
58124,105564,106882
58125,105245,106883
58126,105389,106884
58127,105248,106888
58128,105699,106889
58129,105250,106890
58130,105575,106891
58131,106892,107988
58132,106280,106894
58133,106895,107550
58134,105514,106896
58135,105273,106898
58136,105158,106899
58137,105159,106900
58138,105480,106901
58139,105551,106902
58140,105520,106903
58141,105919,106904
58142,105482,106905
58143,105567,106906
58144,105588,106907
58145,105589,106908
58146,105809,106909
58147,104953,106910
58148,106652,106911
58149,106245,106912
58150,105682,106913
58151,104827,106914
58152,106252,106915
58153,105599,106916
58154,106918,107567
58155,105648,106920
58156,105490,106921
58157,105509,106922
58158,105502,106923
58159,106924,107497
58160,105341,106925
58161,105496,106926
58162,105607,106928
58163,106929,107650
58164,105673,106930
58165,105290,106931
58166,105168,106933
58167,105558,106934
58168,105478,106935
58169,105170,106936
58170,106273,106937
58171,105818,106938
58172,105458,106939
58173,105615,106940
58174,106145,106941
58175,106942,107591
58176,104858,106943
58177,105621,106945
58178,105484,106946
58179,106286,106948
58180,106260,106949
58181,105515,106950
58182,105413,106951
58183,105722,106952
58184,105525,106953
58185,105905,106955
58186,105499,106956
58187,104860,106957
58188,106737,106958
58189,106960,107748
58190,105640,106962
58191,105402,106963
58192,105644,106964
58193,105450,106965
58194,105967,106966
58195,105849,106968
58196,105463,106969
58197,105561,106970
58198,105508,106972
58199,105181,106973
58200,104956,106974
58201,105327,106975
58202,105798,106977
58203,105516,106978
58204,105355,106979
58205,105511,106980
58206,105504,106981
58207,106205,106984
58208,105474,106986
58209,105241,106987
58210,105418,106988
58211,105461,106990
58212,104044,106991
58213,105913,106992
58214,106994,107458
58215,105596,106995
58216,105649,106998
58217,106999,107680
58218,105679,107000
58219,105527,107001
58220,105565,107002
58221,104938,107003
58222,105361,107004
58223,105732,107005
58224,105687,107006
58225,105666,107007
58226,105697,107009
58227,105372,107010
58228,105548,107011
58229,105695,107012
58230,105669,107013
58231,105694,107014
58232,105700,107015
58233,105684,107016
58234,107017,107448
58235,107018,107876
58236,105380,107019
58237,105377,107020
58238,105689,107021
58239,106028,107023
58240,104873,107024
58241,105954,107025
58242,105688,107026
58243,105854,107027
58244,104905,107028
58245,105754,107029
58246,105593,107030
58247,105708,107032
58248,105342,107034
58249,105920,107036
58250,105840,107037
58251,107038,107976
58252,107039,107932
58253,106391,107041
58254,105246,107042
58255,105702,107043
58256,105260,107044
58257,106381,107045
58258,105680,107047
58259,105207,107048
58260,105866,107049
58261,105222,107050
58262,105845,107051
58263,105598,107052
58264,105916,107053
58265,105748,107055
58266,103938,107056
58267,105120,107058
58268,105893,107059
58269,105752,107060
58270,106123,107061
58271,105975,107062
58272,105781,107063
58273,105763,107064
58274,105901,107065
58275,105729,107066
58276,106083,107067
58277,105733,107068
58278,106114,107069
58279,105909,107071
58280,106227,107072
58281,106401,107074
58282,106402,107075
58283,105917,107078
58284,106410,107079
58285,106247,107080
58286,107081,107940
58287,106415,107082
58288,105760,107083
58289,107084,107776
58290,107085,107856
58291,105594,107087
58292,105932,107088
58293,105681,107091
58294,105629,107092
58295,105955,107094
58296,105980,107095
58297,106425,107096
58298,105867,107097
58299,105878,107098
58300,105398,107099
58301,105951,107101
58302,105645,107102
58303,104915,107105
58304,105322,107106
58305,105971,107107
58306,106213,107108
58307,105974,107110
58308,105864,107111
58309,106090,107112
58310,105411,107113
58311,105642,107114
58312,105315,107115
58313,105868,107116
58314,106104,107117
58315,105217,107118
58316,104984,107119
58317,105324,107121
58318,106016,107122
58319,104980,107123
58320,105892,107125
58321,106454,107126
58322,105562,107127
58323,105899,107128
58324,103876,107129
58325,107131,107859
58326,105870,107132
58327,106268,107133
58328,105692,107134
58329,104898,107135
58330,107136,107647
58331,105838,107137
58332,105927,107139
58333,105930,107140
58334,105931,107141
58335,105934,107142
58336,105672,107143
58337,104919,107144
58338,106272,107145
58339,104951,107146
58340,105820,107148
58341,105953,107149
58342,105972,107150
58343,105965,107151
58344,104993,107153
58345,106237,107154
58346,105656,107155
58347,107156,107954
58348,105855,107157
58349,106195,107158
58350,106199,107159
58351,106202,107160
58352,105907,107161
58353,106262,107164
58354,106198,107165
58355,105429,107166
58356,105848,107167
58357,105847,107168
58358,105894,107169
58359,105137,107170
58360,105851,107171
58361,105856,107173
58362,105941,107179
58363,105608,107182
58364,106668,107183
58365,105707,107184
58366,105876,107186
58367,106163,107187
58368,106169,107189
58369,105138,107191
58370,105483,107196
58371,105985,107198
58372,105911,107199
58373,107200,107927
58374,105799,107204
58375,106168,107205
58376,106393,107207
58377,106368,107208
58378,105802,107212
58379,105900,107213
58380,105986,107214
58381,106064,107216
58382,106369,107217
58383,105390,107219
58384,107224,107826
58385,106228,107227
58386,106375,107228
58387,105259,107230
58388,105430,107232
58389,105473,107234
58390,105162,107237
58391,105979,107240
58392,105921,107241
58393,105765,107243
58394,105992,107245
58395,105670,107247
58396,105811,107249
58397,105526,107250
58398,105812,107252
58399,105821,107253
58400,105813,107254
58401,106592,107255
58402,105814,107256
58403,105918,107258
58404,106264,107260
58405,105780,107261
58406,105674,107262
58407,107263,107694
58408,105925,107265
58409,104948,107266
58410,106417,107267
58411,105842,107269
58412,105943,107271
58413,105437,107273
58414,105173,107274
58415,106536,107276
58416,105790,107277
58417,106116,107278
58418,105376,107282
58419,106089,107283
58420,106564,107285
58421,105433,107287
58422,106620,107288
58423,105683,107290
58424,105775,107292
58425,105179,107296
58426,105153,107297
58427,105610,107298
58428,105833,107299
58429,105827,107300
58430,107304,107677
58431,105770,107305
58432,106162,107306
58433,105576,107308
58434,105727,107309
58435,105785,107310
58436,105982,107311
58437,106099,107312
58438,105712,107314
58439,105340,107315
58440,105906,107316
58441,106019,107317
58442,106655,107318
58443,106010,107319
58444,105671,107321
58445,106471,107322
58446,105166,107325
58447,106634,107326
58448,106008,107329
58449,106011,107330
58450,105795,107331
58451,106014,107333
58452,106018,107334
58453,106013,107336
58454,105839,107337
58455,105066,107340
58456,106027,107341
58457,106009,107342
58458,106007,107343
58459,107344,107699
58460,106022,107345
58461,106024,107346
58462,106311,107347
58463,105865,107349
58464,106321,107350
58465,105922,107353
58466,106077,107354
58467,105442,107360
58468,106154,107361
58469,105569,107362
58470,106431,107363
58471,105725,107364
58472,106107,107365
58473,106049,107366
58474,106050,107367
58475,106406,107368
58476,105533,107369
58477,106067,107370
58478,104581,107372
58479,106115,107373
58480,106445,107374
58481,105886,107375
58482,105634,107377
58483,106847,107378
58484,106853,107379
58485,105761,107380
58486,104923,107381
58487,105452,107382
58488,106063,107384
58489,105448,107385
58490,107386,107558
58491,105254,107387
58492,106128,107388
58493,106065,107389
58494,105652,107390
58495,105753,107391
58496,106727,107392
58497,106078,107393
58498,105054,107397
58499,106258,107398
58500,106327,107399
58501,105609,107400
58502,105639,107402
58503,105007,107404
58504,106282,107409
58505,105632,107412
58506,105067,107413
58507,105964,107415
58508,105320,107416
58509,106764,107417
58510,106111,107419
58511,105976,107420
58512,105384,107421
58513,105464,107422
58514,105201,107423
58515,103913,107424
58516,103915,107425
58517,106094,107426
58518,105981,107427
58519,105421,107428
58520,103921,107429
58521,106303,107430
58522,106189,107431
58523,105465,107433
58524,103769,107434
58525,105466,107435
58526,105334,107436
58527,106449,107437
58528,104584,107438
58529,105591,107439
58530,105472,107440
58531,105879,107441
58532,106129,107442
58533,103969,107443
58534,105350,107444
58535,103952,107445
58536,106225,107446
58537,106126,107447
58538,107017,107448
58539,106275,107449
58540,105580,107450
58541,106263,107452
58542,105046,107453
58543,105269,107454
58544,103972,107455
58545,105991,107456
58546,103974,107457
58547,106994,107458
58548,105278,107459
58549,103797,107460
58550,105435,107461
58551,103987,107462
58552,106166,107463
58553,104967,107464
58554,106143,107465
58555,106139,107466
58556,106879,107467
58557,103783,107468
58558,105625,107469
58559,106001,107470
58560,104009,107471
58561,103932,107472
58562,105313,107473
58563,106200,107474
58564,106301,107475
58565,105966,107476
58566,105495,107477
58567,105325,107478
58568,104198,107479
58569,106742,107480
58570,106314,107481
58571,106175,107482
58572,105973,107483
58573,104026,107484
58574,104027,107485
58575,104269,107487
58576,105837,107488
58577,106862,107489
58578,106020,107490
58579,106859,107491
58580,103948,107492
58581,105944,107493
58582,106607,107494
58583,106848,107495
58584,106288,107496
58585,106924,107497
58586,105726,107498
58587,106172,107499
58588,106173,107500
58589,105459,107501
58590,106177,107502
58591,106178,107503
58592,106842,107504
58593,103865,107505
58594,106530,107507
58595,103866,107508
58596,106045,107509
58597,103883,107510
58598,106517,107512
58599,105539,107513
58600,105875,107514
58601,106339,107515
58602,104927,107516
58603,105570,107517
58604,106829,107518
58605,105541,107519
58606,105008,107522
58607,105386,107523
58608,103900,107524
58609,106313,107525
58610,105470,107526
58611,106540,107527
58612,105291,107528
58613,105891,107529
58614,105106,107530
58615,106214,107532
58616,106830,107533
58617,106062,107534
58618,106215,107535
58619,106548,107536
58620,107537,107846
58621,105800,107538
58622,106881,107539
58623,103886,107540
58624,104019,107541
58625,103874,107542
58626,105590,107543
58627,105936,107544
58628,103875,107545
58629,105691,107546
58630,105857,107547
58631,106002,107549
58632,106895,107550
58633,106349,107551
58634,106219,107552
58635,103879,107553
58636,103880,107554
58637,105382,107555
58638,106240,107556
58639,106216,107557
58640,107386,107558
58641,106153,107559
58642,106074,107560
58643,106075,107561
58644,106246,107562
58645,105393,107564
58646,106551,107565
58647,103881,107566
58648,106918,107567
58649,106709,107568
58650,105926,107569
58651,105789,107570
58652,106832,107571
58653,105605,107572
58654,105935,107574
58655,105962,107575
58656,106836,107576
58657,106377,107577
58658,105871,107578
58659,105058,107579
58660,106270,107580
58661,105123,107581
58662,105438,107582
58663,105612,107583
58664,106084,107584
58665,106138,107585
58666,105614,107586
58667,105826,107587
58668,105606,107588
58669,103751,107589
58670,106085,107590
58671,106942,107591
58672,106284,107593
58673,105796,107594
58674,105498,107596
58675,106152,107597
58676,103871,107598
58677,103953,107599
58678,103878,107602
58679,105455,107603
58680,105500,107604
58681,106297,107606
58682,106298,107607
58683,106150,107609
58684,106151,107610
58685,105460,107611
58686,105641,107612
58687,105938,107613
58688,106304,107614
58689,106822,107615
58690,105778,107616
58691,103893,107617
58692,106087,107618
58693,105970,107619
58694,105537,107620
58695,105506,107621
58696,106105,107624
58697,106157,107625
58698,105834,107626
58699,103897,107627
58700,105885,107628
58701,105874,107629
58702,105662,107630
58703,103896,107631
58704,106046,107632
58705,106183,107634
58706,105518,107635
58707,105531,107636
58708,106681,107637
58709,105904,107638
58710,106831,107640
58711,105581,107642
58712,105582,107643
58713,105808,107644
58714,106073,107645
58715,105338,107646
58716,107136,107647
58717,105488,107648
58718,106257,107649
58719,106929,107650
58720,105841,107652
58721,106147,107653
58722,105443,107654
58723,105693,107655
58724,106292,107657
58725,105978,107658
58726,106097,107659
58727,105657,107660
58728,104850,107661
58729,106334,107662
58730,106360,107663
58731,105786,107664
58732,106669,107665
58733,105147,107666
58734,105405,107667
58735,106350,107668
58736,106346,107669
58737,106343,107670
58738,106345,107671
58739,106333,107672
58740,106354,107673
58741,106278,107674
58742,106044,107675
58743,107304,107677
58744,105524,107678
58745,103913,107679
58746,106999,107680
58747,104911,107681
58748,104148,107682
58749,105224,107683
58750,106642,107685
58751,106392,107686
58752,106568,107687
58753,107053,107688
58754,106409,107689
58755,106305,107690
58756,104834,107691
58757,105609,107693
58758,107263,107694
58759,105303,107697
58760,105499,107698
58761,107344,107699
58762,105661,107700
58763,106858,107701
58764,105479,107704
58765,105000,107705
58766,105329,107706
58767,107500,107707
58768,105568,107708
58769,106187,107709
58770,105724,107710
58771,106240,107711
58772,107436,107712
58773,106419,107713
58774,105718,107714
58775,105667,107717
58776,105560,107719
58777,105908,107721
58778,106230,107725
58779,105477,107726
58780,105428,107727
58781,105858,107731
58782,105419,107732
58783,105492,107736
58784,106274,107739
58785,105766,107740
58786,105441,107741
58787,105769,107744
58788,106095,107746
58789,106960,107748
58790,106302,107749
58791,105388,107750
58792,105772,107751
58793,105705,107753
58794,105719,107755
58795,104894,107756
58796,104896,107757
58797,103916,107759
58798,106672,107760
58799,104865,107761
58800,105032,107762
58801,103870,107763
58802,105572,107765
58803,104895,107767
58804,105730,107768
58805,106678,107769
58806,105012,107770
58807,105716,107771
58808,103973,107772
58809,107154,107773
58810,106799,107774
58811,103976,107775
58812,107084,107776
58813,104961,107777
58814,106264,107778
58815,106931,107779
58816,106469,107780
58817,104021,107781
58818,107145,107782
58819,105024,107783
58820,104863,107784
58821,106816,107785
58822,105630,107786
58823,104970,107787
58824,104888,107788
58825,104889,107789
58826,106429,107790
58827,106726,107793
58828,106544,107797
58829,106594,107801
58830,106526,107802
58831,103952,107810
58832,104972,107815
58833,106527,107821
58834,105026,107822
58835,105332,107823
58836,105023,107824
58837,105006,107825
58838,107224,107826
58839,105706,107828
58840,106492,107829
58841,106514,107830
58842,106364,107831
58843,105869,107832
58844,105888,107833
58845,106495,107836
58846,105542,107838
58847,106703,107841
58848,106497,107844
58849,106730,107845
58850,107537,107846
58851,106576,107847
58852,105933,107849
58853,105036,107851
58854,105902,107853
58855,106226,107855
58856,107085,107856
58857,106040,107858
58858,107131,107859
58859,106232,107860
58860,106571,107861
58861,106235,107862
58862,105485,107865
58863,106073,107866
58864,106374,107867
58865,106283,107870
58866,106025,107872
58867,104879,107874
58868,106491,107875
58869,107018,107876
58870,105055,107878
58871,107261,107879
58872,105764,107884
58873,106379,107886
58874,104872,107887
58875,105440,107889
58876,107653,107893
58877,106610,107894
58878,106421,107898
58879,105068,107903
58880,106299,107904
58881,104982,107905
58882,104887,107906
58883,106535,107907
58884,105025,107908
58885,105018,107910
58886,106428,107911
58887,105829,107912
58888,106307,107913
58889,105715,107915
58890,104996,107916
58891,107045,107918
58892,105859,107921
58893,105863,107922
58894,105352,107923
58895,106668,107924
58896,105203,107926
58897,107200,107927
58898,107384,107930
58899,105846,107931
58900,107039,107932
58901,103884,107933
58902,106243,107934
58903,106745,107936
58904,107081,107940
58905,105168,107941
58906,106607,107942
58907,105617,107943
58908,105271,107948
58909,107658,107949
58910,105653,107953
58911,107156,107954
58912,107493,107959
58913,106047,107963
58914,103866,107965
58915,107704,107971
58916,107038,107976
58917,106892,107988
58918,105058,107995
58919,106799,108033
58920,107886,108041
58921,105894,108063
58922,107725,108077
58923,105274,108082
58924,106094,108101
58925,105391,108105
58926,106153,108116
58927,108215,109915
58928,108240,109826
58929,108260,109560
58930,108285,109410
58931,108342,110636
58932,108369,111241
58933,108393,109239
58934,108472,111294
58935,108592,109096
58936,108607,109867
58937,108609,109602
58938,108639,109776
58939,108730,109960
58940,108744,110322
58941,108826,112782
58942,108877,109646
58943,108908,109407
58944,108976,112705
58945,109008,111993
58946,109013,109390
58947,109023,112881
58948,109030,111297
58949,109042,112622
58950,109055,109524
58951,108592,109096
58952,109118,112772
58953,109120,112774
58954,109124,112877
58955,109125,112783
58956,109126,112785
58957,109127,111473
58958,109130,111480
58959,109131,112795
58960,109132,112797
58961,109133,111054
58962,109136,112810
58963,109137,112814
58964,109139,112819
58965,109140,112820
58966,109141,112821
58967,109143,112833
58968,109144,112837
58969,109145,112839
58970,109146,112854
58971,109147,112863
58972,109148,112835
58973,109150,111080
58974,109152,112902
58975,109155,112905
58976,109156,112906
58977,109158,112784
58978,109160,112752
58979,109166,111517
58980,109167,111600
58981,109169,112757
58982,109173,112914
58983,109182,112703
58984,109183,112694
58985,109184,113022
58986,109186,112751
58987,109192,111390
58988,109193,112700
58989,109194,111385
58990,109197,112701
58991,109199,111330
58992,109202,112704
58993,109204,111148
58994,109205,110488
58995,109207,112294
58996,109209,110359
58997,109214,112713
58998,109215,112885
58999,109217,112716
59000,109219,112697
59001,109222,112747
59002,109224,113019
59003,109231,112720
59004,109233,111410
59005,109234,113033
59006,109235,112721
59007,109236,111404
59008,109237,113037
59009,108393,109239
59010,109242,112850
59011,109245,111024
59012,109246,112727
59013,109248,111540
59014,109250,112862
59015,109251,112731
59016,109253,112732
59017,109254,113051
59018,109255,112733
59019,109256,112866
59020,109260,112739
59021,109261,112310
59022,109264,112737
59023,109265,112722
59024,109274,112894
59025,109275,111208
59026,109280,112698
59027,109283,111446
59028,109284,112712
59029,109286,111041
59030,109287,112710
59031,109289,112750
59032,109291,110972
59033,109297,111763
59034,109303,109846
59035,109306,110803
59036,109307,111601
59037,109312,110635
59038,109328,111773
59039,109329,110219
59040,109332,109629
59041,109013,109390
59042,108908,109407
59043,108285,109410
59044,109440,111630
59045,109458,109952
59046,109497,112045
59047,109055,109524
59048,109526,112846
59049,109543,112734
59050,109551,109982
59051,108260,109560
59052,108609,109602
59053,109627,109968
59054,109332,109629
59055,109636,112714
59056,109640,111479
59057,109642,110904
59058,108877,109646
59059,109663,110252
59060,109722,111276
59061,109728,111698
59062,109737,111859
59063,109738,111263
59064,109750,112519
59065,109759,112800
59066,108639,109776
59067,109777,112286
59068,108240,109826
59069,109303,109846
59070,108607,109867
59071,109910,112760
59072,108215,109915
59073,109926,112579
59074,109942,111303
59075,109458,109952
59076,108730,109960
59077,109627,109968
59078,109977,111634
59079,109551,109982
59080,109992,110623
59081,109995,111370
59082,110003,111841
59083,110005,111348
59084,110011,112303
59085,110014,112190
59086,110017,111394
59087,110025,111333
59088,110045,112121
59089,110050,111192
59090,110060,111349
59091,110087,111440
59092,110089,111476
59093,110090,111457
59094,110092,111925
59095,110096,111845
59096,110097,111483
59097,110098,110740
59098,110099,111596
59099,110100,111589
59100,110102,111407
59101,110103,111522
59102,110105,112529
59103,110106,111534
59104,110107,113136
59105,110108,111535
59106,110109,111426
59107,110110,112074
59108,110113,111432
59109,110114,113088
59110,110115,113087
59111,110116,111447
59112,110119,113180
59113,110120,111914
59114,110121,110869
59115,110122,111968
59116,110123,112342
59117,110125,112615
59118,110127,110994
59119,110130,111142
59120,110133,113012
59121,110134,110795
59122,110139,111592
59123,110140,113095
59124,110141,112331
59125,110142,111541
59126,110145,111472
59127,110146,111587
59128,110149,112993
59129,110151,112132
59130,110152,111386
59131,110153,111500
59132,110154,111485
59133,110155,112706
59134,110156,110952
59135,110157,112474
59136,110158,111463
59137,110160,112185
59138,110161,112216
59139,110165,111491
59140,110167,113110
59141,110169,111396
59142,110174,111399
59143,110175,112495
59144,110176,113126
59145,110177,111764
59146,110179,111765
59147,110181,112488
59148,110182,111513
59149,110183,113200
59150,110185,111561
59151,110186,112730
59152,110187,111459
59153,110189,111931
59154,110193,113173
59155,110195,112528
59156,110197,111397
59157,110198,111412
59158,110199,113052
59159,110200,113137
59160,110203,111771
59161,110205,111575
59162,110209,111423
59163,110212,111389
59164,110214,111564
59165,110216,111567
59166,109329,110219
59167,110223,113167
59168,110224,112997
59169,110225,113067
59170,110226,112080
59171,110227,113013
59172,110229,111690
59173,110231,111906
59174,110232,110577
59175,110234,113039
59176,110235,111766
59177,110236,111608
59178,110237,110924
59179,110238,111438
59180,110240,111660
59181,110241,111144
59182,110247,111205
59183,110248,112148
59184,109663,110252
59185,110256,112851
59186,110257,111767
59187,110258,111532
59188,110264,112636
59189,110265,111277
59190,110267,113011
59191,110269,112388
59192,110272,113168
59193,110273,111618
59194,110274,111437
59195,110275,111384
59196,110282,111431
59197,110283,111378
59198,110284,112589
59199,110286,110975
59200,110288,113015
59201,110289,111434
59202,110291,113027
59203,110292,112400
59204,110296,112401
59205,110297,112378
59206,110300,112404
59207,110301,111405
59208,110302,111521
59209,110303,113036
59210,110304,112912
59211,110305,111191
59212,110307,112304
59213,110309,113042
59214,110310,111420
59215,110311,111421
59216,110313,113026
59217,110314,110883
59218,110315,111398
59219,110316,111085
59220,110317,112761
59221,110318,113048
59222,110319,113018
59223,110320,112908
59224,108744,110322
59225,110328,111664
59226,110333,111934
59227,110335,112668
59228,110337,111856
59229,110346,112297
59230,110347,111897
59231,110352,111794
59232,110354,111484
59233,110355,112315
59234,110358,113084
59235,109209,110359
59236,110360,112979
59237,110361,110676
59238,110362,113114
59239,110368,111653
59240,110372,111861
59241,110374,112013
59242,110375,112014
59243,110377,113085
59244,110381,111898
59245,110383,111887
59246,110384,112556
59247,110387,113166
59248,110389,111784
59249,110390,111007
59250,110391,112030
59251,110394,112264
59252,110395,112032
59253,110397,111699
59254,110398,112113
59255,110399,111657
59256,110400,111701
59257,110401,111786
59258,110402,111791
59259,110403,111792
59260,110404,111711
59261,110405,112466
59262,110406,112093
59263,110407,111387
59264,110408,112560
59265,110410,111806
59266,110411,111811
59267,110412,111804
59268,110413,111832
59269,110414,111422
59270,110415,112090
59271,110416,112538
59272,110417,111381
59273,110418,111846
59274,110419,111731
59275,110420,112234
59276,110421,112847
59277,110422,112146
59278,110424,111862
59279,110425,111519
59280,110426,111875
59281,110427,111583
59282,110428,111877
59283,110429,111852
59284,110430,111429
59285,110431,111681
59286,110432,112893
59287,110433,112725
59288,110434,111692
59289,110435,112428
59290,110436,111919
59291,110437,111921
59292,110439,111821
59293,110440,111912
59294,110441,111783
59295,110443,111905
59296,110444,111388
59297,110445,112151
59298,110446,111606
59299,110447,112249
59300,110448,112167
59301,110449,112180
59302,110450,111865
59303,110451,111878
59304,110452,111885
59305,110453,111913
59306,110454,112764
59307,110455,111320
59308,110456,112034
59309,110457,111777
59310,110459,112773
59311,110461,112114
59312,110462,113030
59313,110464,112246
59314,110465,111751
59315,110466,112268
59316,110467,112091
59317,110468,111706
59318,110470,111302
59319,110471,111708
59320,110472,111709
59321,110473,111943
59322,110474,111923
59323,110475,111967
59324,110476,111895
59325,110477,112202
59326,110478,112588
59327,110480,112292
59328,110481,111803
59329,110482,111714
59330,110483,111468
59331,110486,111926
59332,110487,111755
59333,109205,110488
59334,110490,111713
59335,110491,111719
59336,110493,111159
59337,110494,111870
59338,110495,111496
59339,110496,110955
59340,110498,111824
59341,110499,111963
59342,110500,112344
59343,110501,112983
59344,110502,111819
59345,110503,111831
59346,110504,112072
59347,110505,111092
59348,110506,111562
59349,110508,112822
59350,110509,112077
59351,110510,111839
59352,110511,112827
59353,110512,112254
59354,110513,111652
59355,110514,111016
59356,110515,111602
59357,110516,112057
59358,110517,112816
59359,110518,110798
59360,110519,111516
59361,110520,112097
59362,110521,111729
59363,110523,111848
59364,110524,111406
59365,110526,111851
59366,110527,112098
59367,110528,112111
59368,110529,111853
59369,110530,112724
59370,110531,112843
59371,110532,111193
59372,110533,112064
59373,110534,112011
59374,110535,112848
59375,110537,111734
59376,110538,111892
59377,110540,111736
59378,110541,111836
59379,110542,111867
59380,110543,111754
59381,110545,111419
59382,110546,111547
59383,110548,111740
59384,110550,111742
59385,110553,112099
59386,110556,111774
59387,110557,111816
59388,110559,111545
59389,110560,111748
59390,110562,111889
59391,110565,111576
59392,110566,112217
59393,110568,112892
59394,110569,113169
59395,110570,111718
59396,110571,112010
59397,110573,112029
59398,110574,111383
59399,110576,112966
59400,110232,110577
59401,110578,111693
59402,110579,112248
59403,110580,112103
59404,110581,111916
59405,110582,110812
59406,110583,111586
59407,110584,111757
59408,110585,111418
59409,110586,111695
59410,110587,112018
59411,110589,111725
59412,110590,111756
59413,110591,111697
59414,110592,111702
59415,110593,111747
59416,110595,112092
59417,110596,112273
59418,110597,111595
59419,110598,112050
59420,110599,112984
59421,110600,111837
59422,110601,111726
59423,110602,111753
59424,110603,112079
59425,110604,111641
59426,110605,111864
59427,110606,111741
59428,110607,111744
59429,110608,112919
59430,110610,112210
59431,110612,111580
59432,110613,111758
59433,110615,111939
59434,110616,111941
59435,110618,111096
59436,110619,110983
59437,110621,112869
59438,110622,111949
59439,109992,110623
59440,110625,112251
59441,110626,111951
59442,110627,111306
59443,110628,112695
59444,110630,111068
59445,110631,112663
59446,110633,112184
59447,109312,110635
59448,108342,110636
59449,110637,112260
59450,110639,111110
59451,110640,112743
59452,110643,112208
59453,110644,111258
59454,110646,112661
59455,110647,111339
